"FACULTY OF TECHNOLOGY(SFI), DHARMSINH
DESAI UNIVERSITY, NADIAD","MECHANICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","21950.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","CHEMICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","37954.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","27527.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","CHEMICAL ENGINEERING","SC","GUJCET Based","Self-Fin","29474.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","CHEMICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","38081.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","38064.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER ENGINEERING","EWS","GUJCET Based","Self-Fin","10689.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","8893.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER ENGINEERING","SC","GUJCET Based","Self-Fin","18496.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER ENGINEERING","SEBC","GUJCET Based","Self-Fin","13338.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","3210.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE & DESIGN","EWS","GUJCET Based","Self-Fin","19788.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE & DESIGN","GEN","GUJCET Based","Self-Fin","15818.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE & DESIGN","SEBC","GUJCET Based","Self-Fin","36704.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF
THINGS)","EWS","GUJCET Based","Self-Fin","17518.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF
THINGS)","GEN","GUJCET Based","Self-Fin","14686.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","COMPUTER SCIENCE &
ENGINEERING (INTERNET OF
THINGS)","SEBC","GUJCET Based","Self-Fin","24255.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","50910.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","EWS","GUJCET Based","Self-Fin","14989.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","13377.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","SC","GUJCET Based","Self-Fin","35761.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","SEBC","GUJCET Based","Self-Fin","29008.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","9485.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION &
COMMUNICATION TECHNOLOGY","EWS","GUJCET Based","Self-Fin","15380.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION &
COMMUNICATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","14930.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION &
COMMUNICATION TECHNOLOGY","SEBC","GUJCET Based","Self-Fin","31027.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION TECHNOLOGY","EWS","GUJCET Based","Self-Fin","13936.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","12298.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION TECHNOLOGY","SC","GUJCET Based","Self-Fin","29583.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","INFORMATION TECHNOLOGY","SEBC","GUJCET Based","Self-Fin","16994.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHANICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","30393.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","27004.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHANICAL ENGINEERING","SC","GUJCET Based","Self-Fin","36903.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHANICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","50702.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHANICAL ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","14293.00"
"G.H.PATEL COLLEGE OF ENGG. & TECH. , V. V.
NAGAR","MECHATRONICS ENGINEERING","GEN","GUJCET Based","Self-Fin","50916.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","37240.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50584.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","13797.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","38607.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","14408.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE)","GEN","GUJCET Based","Self-Fin","50515.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE) - TFWS","TFWS","GUJCET Based","Self-Fin","11645.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","GEN","GUJCET Based","Self-Fin","34810.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","21112.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","50375.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","ELECTRONICS &
COMMUNICATION ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","9321.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50389.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","17278.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","33830.00"
"GANDHINAGAR INSTITUTE OF TECHNOLOGY,
MOTI BHOYAN, KALOL, GANDHINAGAR","ROBOTICS AND AUTOMATION","GEN","GUJCET Based","Self-Fin","29128.00"
"GANPAT UNIVERSITY, INSTITUTE OF
COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","35249.00"
"GANPAT UNIVERSITY, INSTITUTE OF
COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","7538.00"
"GANPAT UNIVERSITY, INSTITUTE OF
COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)","GEN","GUJCET Based","Self-Fin","50861.00"
"GANPAT UNIVERSITY, INSTITUTE OF
COMPUTER TECH., KHERVA, MEHSANA","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY)","GEN","GUJCET Based","Self-Fin","37349.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","AGRICULTURAL ENGINEERING","GEN","GUJCET Based","Self-Fin","35312.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","BIOTECHNOLOGY","GEN","GUJCET Based","Self-Fin","7138.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","26644.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50088.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","4871.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING
(ARTIFICIAL INTELLIGENCE)","GEN","GUJCET Based","Self-Fin","32867.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","COMPUTER ENGINEERING
(ARTIFICIAL INTELLIGENCE) -
TFWS","TFWS","GUJCET Based","Self-Fin","7009.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","37094.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","50124.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","FOOD TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50882.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","29260.00"
"GANPAT UNIVERSITY, U.V.PATEL COLLEGE OF
ENGINEERING, KHERVA, MEHSANA","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","34745.00"
"GIDC DEGREE ENGINEERING COLLEGE,
ABRAMA, NAVSARI","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","39053.00"
"GIDC DEGREE ENGINEERING COLLEGE,
ABRAMA, NAVSARI","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","35756.00"
"GIDC DEGREE ENGINEERING COLLEGE,
ABRAMA, NAVSARI","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","38148.00"
"GIDC DEGREE ENGINEERING COLLEGE,
ABRAMA, NAVSARI","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","50616.00"
"Gujarat Technological University- Institute of
Technology and Research, Mevad, Mehsana","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","19214.00"
"Gujarat Technological University- Institute of
Technology and Research, Mevad, Mehsana","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50885.00"
"Gujarat Technological University- Institute of
Technology and Research, Mevad, Mehsana","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","14505.00"
"Gujarat Technological University- Institute of
Technology and Research, Mevad, Mehsana","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","37501.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","COMPUTER ENGINEERING","EWS","GUJCET Based","Self-Fin","7447.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","6019.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","COMPUTER ENGINEERING","SC","GUJCET Based","Self-Fin","15871.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","COMPUTER ENGINEERING","SEBC","GUJCET Based","Self-Fin","12285.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","3845.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","EWS","GUJCET Based","Self-Fin","9522.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","8331.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","SC","GUJCET Based","Self-Fin","23518.00"
"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF ENGINEERING AND
TECHNOLOGY, CHANDKHEDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","SEBC","GUJCET Based","Self-Fin","16063.00"
"GYANMANJARI INSTITUTE OF TECHNOLOGY
BHAVNAGAR","ARTIFICIAL INTELLIGENCE AND
DATA SCIENCE - TFWS","TFWS","GUJCET Based","Self-Fin","35530.00"
"GYANMANJARI INSTITUTE OF TECHNOLOGY
BHAVNAGAR","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","31184.00"
"GYANMANJARI INSTITUTE OF TECHNOLOGY
BHAVNAGAR","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","23081.00"
"GYANMANJARI INSTITUTE OF TECHNOLOGY
BHAVNAGAR","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY) -
TFWS","TFWS","GUJCET Based","Self-Fin","23105.00"
"GYANMANJARI INSTITUTE OF TECHNOLOGY
BHAVNAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","33474.00"
"Hansaba Institute of Technology (HIT)","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","50164.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"Hansaba Institute of Technology (HIT)","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","37276.00"
"Hansaba Institute of Technology (HIT)","ELECTRONICS &
COMMUNICATION ENGINEERING
(ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING)-TFWS","TFWS","GUJCET Based","Self-Fin","50307.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","CHEMICAL ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","35675.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)","GEN","GUJCET Based","Self-Fin","37645.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","COMPUTER SCIENCE &
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING) - TFWS","TFWS","GUJCET Based","Self-Fin","28409.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","COMPUTER SCIENCE &
ENGINEERING (CYBER SECURITY) -
TFWS","TFWS","GUJCET Based","Self-Fin","16766.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","19568.00"
"HASMUKH GOSWAMI COLLEGE OF ENGG,
VAHELAL","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","30511.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","50225.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50423.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","9880.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","50783.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","5608.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","CYBER SECURITY","GEN","GUJCET Based","Self-Fin","33904.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","35163.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","EWS","GUJCET Based","Self-Fin","35738.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","34340.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","SEBC","GUJCET Based","Self-Fin","36414.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING -
TFWS","TFWS","GUJCET Based","Self-Fin","6208.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","INFORMATION &
COMMUNICATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","15086.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","29547.00"
"INDUS INSTITUTE OF TECH. & ENGG.,
RACHARDA, AHMEDABAD","MECHANICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","50896.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","BIOTECHNOLOGY","GEN","GUJCET Based","Self-Fin","50075.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","31016.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","COMPUTER ENGINEERING","GEN","GUJCET Based","Self-Fin","50912.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","COMPUTER ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","12056.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","INFORMATION TECHNOLOGY","GEN","GUJCET Based","Self-Fin","50253.00"
"INSTITUTE OF ADVANCED RESEARCH,
GANDHINAGAR","INFORMATION TECHNOLOGY -
TFWS","TFWS","GUJCET Based","Self-Fin","12125.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","EWS","GUJCET Based","Self-Fin","445.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","GEN","GUJCET Based","Self-Fin","399.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","ST","GUJCET Based","Self-Fin","36504.00"
"Admission Committee for Professional Courses, Gujarat"
"First Year Degree Engineering : 2025-26"
"Institute Wise : Program Wise : Last Admitted Rank after Round-3"
"Inst_Name","Course_name","Cat_Name","Board","Type of
Institute","closing"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CHEMICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","5106.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CHEMICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","2451.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CHEMICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","15929.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CIVIL ENGINEERING","EWS","GUJCET Based","Self-Fin","10472.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CIVIL ENGINEERING","GEN","GUJCET Based","Self-Fin","8414.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CIVIL ENGINEERING","SC","GUJCET Based","Self-Fin","13171.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","CIVIL ENGINEERING","SEBC","GUJCET Based","Self-Fin","13355.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","EWS","GUJCET Based","Self-Fin","357.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","GEN","GUJCET Based","Self-Fin","292.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","GEN-PH","GUJCET Based","Self-Fin","29688.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","SC","GUJCET Based","Self-Fin","1418.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","SEBC","GUJCET Based","Self-Fin","909.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING","ST","GUJCET Based","Self-Fin","25597.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","COMPUTER SCIENCE &
ENGINEERING - TFWS","TFWS","GUJCET Based","Self-Fin","70.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRICAL ENGINEERING","EWS","GUJCET Based","Self-Fin","5167.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRICAL ENGINEERING","GEN","GUJCET Based","Self-Fin","4619.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRICAL ENGINEERING","SC","GUJCET Based","Self-Fin","5910.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRICAL ENGINEERING","SEBC","GUJCET Based","Self-Fin","11253.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","GEN","GUJCET Based","Self-Fin","627.00"
"INSTITUTE OF TECHNOLOGY, NIRMA
UNIVERSITY OF SCIENCE & TECHNOLOGY,
AHMEDABAD","ELECTRONICS &
COMMUNICATION ENGINEERING","SC","GUJCET Based","Self-Fin","5438.00"
